V2,V6,V9,Theta2,Theta6,Theta9,P1,P4,Q4,P5,Q5,P7,Q7,P9,Q9,P10,Q10,P11,Q11,P12,Q12,P13,Q13,P14,Q14,LoadMargin
1,1,1,1,1,1,118.94,39.04,-4.6427,9.5619,2.7951,0.070142,-1.1497,33.568,14.895,9.3148,4.1331,3.0794,1.2835,5.5351,1.8448,4.5335,2.9871,11.621,4.7641,134.14
1,1,1,1,1,1,245.55,26.044,-4.4472,6.2514,2.1545,0.11444,-0.58403,32.422,31.641,9.0407,7.1016,5.19,1.2135,6.0967,1.701,19.898,6.5593,10.164,5.1401,75.552
1,1,1,1,1,1,200.2,75.066,-4.6372,6.6254,2.2651,0.42403,-1.7119,12.019,27.914,9.6633,6.6075,4.1168,1.9647,3.4759,2.1235,5.8225,5.8681,16.867,3.1859,232.38
1,1,1,1,1,1,278.69,26.712,-3.1784,7.7399,1.4433,-1.1532,-0.54145,24.302,14.849,1.0168,6.4988,3.312,2.0242,5.367,2.2723,12.588,7.6841,14.299,2.5178,103.21
1,1,1,1,1,1,309.09,41.557,-3.51,10.991,1.8455,0.84203,0.13087,33.106,21.469,8.1158,4.3173,3.1972,2.0536,8.2853,2.4871,11.405,4.2437,16.196,4.1191,122.58
1,1,1,1,1,1,307.4,57.047,-3.8573,7.4424,0.48852,0.40749,0.29371,29.178,20.029,7.5189,8.3314,1.721,2.3205,5.605,1.0282,14.087,5.1089,13.041,4.8135,171.81
1,1,1,1,1,1,77.118,87.607,-4.2008,7.9602,1.9938,-0.40765,0.17107,37.934,16.732,13.608,4.8389,2.5516,2.0861,4.864,2.14,9.0092,5.2948,19.379,4.9337,205.63
1,1,1,1,1,1,189.1,55.805,-3.6169,8.4702,0.93437,-0.53831,-0.41499,20.98,18.738,7.3172,7.7132,3.8817,1.3654,9.7209,2.0405,20.64,4.1355,14.347,2.3121,164.14
1,1,1,1,1,1,267.94,39.677,-2.4804,9.1447,1.1229,0.092655,1.0707,31.083,5.1058,5.9908,4.1232,5.1734,0.91903,9.0749,2.4584,10.746,5.5262,12.182,5.9389,132.6
1,1,1,1,1,1,412.27,47.969,-3.1837,8.6907,1.763,0.41103,1.3961,30.806,16.914,4.9896,6.0127,4.3232,1.673,5.2953,1.5985,10.136,5.1978,4.3902,6.7478,165.9
1,1,1,1,1,1,326.57,47.418,-2.745,5.9375,1.8952,-0.91712,0.76578,26.548,19.838,10.219,3.2983,2.6422,1.602,5.9092,1.5083,8.7282,5.2164,17.06,4.5177,150.76
1,1,1,1,1,1,160.7,38.972,-4.4315,10.565,1.3873,-0.46763,0.54036,39.227,15.912,10.989,3.9663,4.7361,1.5429,4.8348,1.3301,13.113,4.8925,12.869,3.7935,115.94
1,1,1,1,1,1,340.18,39.483,-4.9285,8.4256,2.1243,-0.69474,-0.021323,20.544,12.163,9.9941,4.1982,3.2382,1.9188,5.3994,1.5349,6.6721,6.3348,20.614,3.1713,136.23
1,1,1,1,1,1,202.94,32.385,-3.1467,8.5614,2.2968,0.92806,1.4822,27.485,7.7226,12.814,1.8595,1.89,2.7628,5.694,1.2436,15.394,7.7897,11.336,5.3047,110.33
1,1,1,1,1,1,252.35,43.444,-3.58,8.7379,1.2531,-0.16769,-1.2178,36.142,18.238,8.2445,4.4996,3.6342,2.121,9.3063,1.8689,10.726,8.7498,17.925,6.0153,123.29
1,1,1,1,1,1,166.47,47.668,-3.5873,6.9059,1.5562,-2.2317,-0.75669,26.477,13.308,7.2676,2.8563,3.8666,2.2129,7.5572,1.5647,12.73,7.0545,19.911,2.5997,148.82
1,1,1,1,1,1,196.58,31.943,-3.4421,5.9845,1.5708,-0.55526,-2.398,33.042,17.009,10.312,3.9409,4.8706,1.655,6.7654,1.4829,3.9049,4.5911,17.039,4.2479,105.71
1,1,1,1,1,1,266.48,47.935,-1.6041,8.59,1.0969,-0.34021,0.38581,27.272,14.705,6.5281,7.4617,2.6108,2.1818,5.874,1.3905,20.022,4.7549,19.405,4.8954,138.12
1,1,1,1,1,1,276.42,63.026,-2.6557,7.6659,1.7766,0.42357,0.71181,14.846,19.729,9.1195,4.2431,2.6946,2.0119,5.6079,1.5874,21.075,5.0695,6.9814,4.3154,202.22
1,1,1,1,1,1,291.26,25.8,-2.7319,5.0464,0.65833,1.6627,-0.64978,35.941,12.303,9.7975,4.275,2.8071,1.8854,7.0443,0.69185,10.736,6.3747,9.821,5.2307,89.241
1,1,1,1,1,1,183.92,51.791,-4.4153,12.786,0.41623,-0.70692,0.24395,39.693,16.84,16.228,6.8586,2.3746,0.93084,6.8899,1.7249,12.811,6.0744,20.4,8.502,125.1
1,1,1,1,1,1,286.68,65.501,-4.7492,11.188,1.4935,-1.3641,-0.1622,34.438,7.6728,9.5067,6.3428,1.5918,2.0133,6.3818,1.1124,11.751,6.9912,8.1191,5.2814,196.39
1,1,1,1,1,1,174.65,69.29,-4.1166,4.3955,1.7963,-0.11855,-0.7789,37.412,15.959,13.046,4.2186,4.0965,1.6614,7.9593,1.081,13.69,5.4048,20.936,5.2856,166.88
1,1,1,1,1,1,119.3,33.869,-2.3279,8.6572,1.7999,0.4138,-0.37334,40.104,13.788,9.6225,6.0138,4.3575,1.6524,6.0788,2.3672,10.181,9.9589,11.048,3.9532,105.9
1,1,1,1,1,1,414.03,39.396,-1.272,9.164,2.5688,-0.0047384,0.85274,16.588,16.59,11.402,5.7443,5.2854,2.4106,6.5787,1.4694,10.646,3.1951,16.428,4.6618,131.8
1,1,1,1,1,1,269.96,74.051,-2.8329,4.2732,2.5124,-0.20348,-0.37146,24.415,12.844,7.1268,6.3193,3.8325,1.733,6.0468,1.5772,9.9328,6.3635,12.472,5.7104,224.53
1,1,1,1,1,1,354.02,49.113,-5.0099,7.1516,1.4958,-1.9246,0.54611,32.694,18.089,8.743,8.2255,2.2108,2.2286,5.1018,1.7663,19.467,9.0615,14.186,4.6063,142.69
1,1,1,1,1,1,303.99,63.063,-3.1743,8.9955,1.6198,-1.2027,-1.1524,20.695,24.275,6.8221,6.6784,2.9241,2.8083,1.8879,0.57523,13.266,3.7963,18.02,7.0042,188.47
1,1,1,1,1,1,250.01,27.07,-5.5775,8.5652,1.9876,-1.578,-0.26963,21.248,23.228,12.175,5.4016,4.7003,1.6098,4.152,1.7781,16.024,6.2357,11.045,5.6432,93.604
1,1,1,1,1,1,298.12,40.717,-4.6656,7.1932,2.6049,0.39079,0.29636,2.2586,11.803,6.8668,5.1947,1.5581,1.2707,4.1286,1.4254,12.994,5.7915,21.382,2.8022,155.59
1,1,1,1,1,1,294.98,42.35,-5.7561,3.3605,1.6277,0.26595,1.9227,37.164,16.038,9.4644,5.5543,2.1002,2.0203,3.8566,1.2663,19.215,6.9847,10.666,5.0102,129.1
1,1,1,1,1,1,176.07,38.6,-3.4383,5.0115,2.0904,0.091569,1.6883,36.703,26.351,11.779,3.6913,3.8722,2.0004,6.2094,1.8497,8.3915,5.2216,13.479,6.2405,111.9
1,1,1,1,1,1,168.18,45.73,-3.2718,5.9549,1.5652,1.6834,-0.68899,22.29,8.9762,10.682,5.6937,4.0749,1.6327,6.7237,1.9521,7.6423,3.352,8.4662,4.1479,165.22
1,1,1,1,1,1,203.96,60.429,-4.9006,8.8688,1.7775,0.52852,0.58117,14.515,12.801,10.561,4.7547,4.7835,2.2806,5.7872,1.0688,12.656,3.2487,12.277,4.7191,198.42
1,1,1,1,1,1,156.23,22.42,-6.0375,5.3674,1.5495,0.32762,0.42867,22.647,19.448,11.155,4.9323,4.1996,1.1965,7.4843,1.5534,4.7863,5.3981,19.729,3.0191,78.096
1,1,1,1,1,1,268.91,23.306,-4.2353,6.8881,1.6657,0.27951,0.26996,35.911,11.095,6.8173,5.9177,2.8519,1.4268,6.332,1.5956,10.453,6.4135,14.001,4.7847,80.805
1,1,1,1,1,1,311.3,77.282,-1.5594,9.0881,0.789,-1.0833,0.37612,29.219,17.388,15.328,5.8695,3.8844,1.7415,5.6836,1.6017,10.398,3.2328,13.758,6.9589,202.7
1,1,1,1,1,1,176.91,25.774,-1.9427,4.2452,1.2595,0.37671,-1.9676,29.788,24.469,9.3899,4.5092,2.3331,2.0449,3.984,1.5778,14.773,2.4707,20.468,4.7039,77.812
1,1,1,1,1,1,305.25,46.549,-4.5145,4.6682,1.4275,0.0069388,0.27651,17.449,8.9067,8.7085,7.8056,3.3382,0.72651,6.849,1.2736,11.88,5.0428,10.587,6.2133,169.89
1,1,1,1,1,1,225.05,42.395,-3.6089,6.0628,2.174,-1.3498,0.13811,18.917,14.583,10.136,5.9867,4.3885,1.3092,7.4084,0.55273,20.892,4.639,19.294,4.8565,128.02
1,1,1,1,1,1,115.95,40.882,-1.9944,3.8368,1.1284,1.3694,-0.13083,23.83,21.731,12.703,6.4898,4.8761,1.7365,3.1666,2.1062,14.696,7.9788,17.024,5.7111,122.82
1,1,1,1,1,1,180.15,18.141,-3.5098,7.5966,2.3031,-0.11281,0.24931,36.667,18.527,13.146,5.0069,3.3782,1.1589,6.8727,1.1287,11.852,5.5175,11.766,2.6582,58.803
1,1,1,1,1,1,184.23,44.102,-2.4246,7.8131,1.7998,0.82847,-0.30886,35.061,17.301,10.22,7.4613,1.9346,2.8054,6.953,1.0635,15.679,7.0636,7.7979,8.2386,133.06
1,1,1,1,1,1,165.17,41.509,-4.7596,2.5117,0.81498,-0.48933,-0.45801,37.364,16.053,4.8785,2.5241,3.1609,1.6246,6.7335,2.1923,7.4333,5.5817,23.824,6.9582,119.97
1,1,1,1,1,1,170.36,37.138,-3.5832,8.3554,1.1253,0.15909,0.81689,24.827,9.2858,9.7777,7.6755,3.1926,2.2908,7.6018,1.0404,10.634,6.6349,16.708,5.6888,123.11
1,1,1,1,1,1,189.78,26.052,-3.9437,9.1381,1.067,0.31598,0.75278,28.837,10.279,8.3926,4.2452,3.9775,1.1202,4.9997,1.6385,19.253,6.6619,17.601,7.8083,82.281
1,1,1,1,1,1,306.63,38.508,-4.0128,8.8867,1.5177,-1.5392,-1.0169,31.008,13.26,12.366,8.8894,3.3321,2.1029,5.6762,1.0892,9.8597,8.6277,9.2231,3.968,129.85
1,1,1,1,1,1,208.66,38.538,-5.0474,7.7686,1.1195,0.7115,1.9983,41.389,12.106,8.0878,5.8893,3.5437,1.6974,4.4161,1.9933,17.368,7.4046,16.355,5.43,109.16
1,1,1,1,1,1,98.612,38.776,-2.708,4.2845,1.6953,-0.62623,1.3005,42.484,20.478,10.004,6.7215,1.2345,2.0182,6.6286,1.3289,20.361,5.76,12.333,7.8065,105.08
1,1,1,1,1,1,293.46,57.151,-2.5862,4.6187,1.3926,-0.87861,0.58733,24.018,17.357,9.259,4.8202,4.3056,2.1982,4.9059,1.6413,17.242,3.3749,20.995,4.0109,162.3
1,1,1,1,1,1,223.7,45.027,-4.8239,8.9385,2.6097,0.50564,0.5695,34.787,12.519,13.873,5.2597,3.7727,1.1561,6.7026,1.1931,19.275,6.7505,15.925,5.9801,121.38
1,1,1,1,1,1,196.01,29.771,-5.0338,9.7609,1.0328,-0.57862,0.60042,26.754,20.692,11.381,4.1753,3.0828,1.9874,6.4695,2.4724,10.908,7.4698,7.6464,5.4415,106.27
1,1,1,1,1,1,328.41,77.416,-4.5354,7.0695,1.677,-0.8993,0.37103,41.68,15.665,10.331,5.5844,2.9757,2.2574,7.7853,1.6004,5.7429,6.6379,13.373,5.8226,200.55
1,1,1,1,1,1,209.74,54.52,0.13896,7.7059,2.0651,-0.80399,0.56076,31.078,14.604,6.69,5.2676,4.6369,0.93415,2.5648,2.8413,8.6563,6.2365,13.384,5.7139,173.63
1,1,1,1,1,1,144.89,26.828,-3.4071,7.3668,1.9473,-0.41889,0.53531,19.116,19.863,13.791,6.981,4.3096,1.677,3.9135,2.0773,7.3114,6.4469,19.56,4.0361,89.889
1,1,1,1,1,1,303.28,29.043,-2.7241,9.251,1.2501,-0.099408,0.066127,33.535,19.514,10.312,3.7849,3.9763,1.0124,7.3687,0.46676,7.5577,4.9442,4.9024,7.1184,102.64
1,1,1,1,1,1,104.34,51.547,-3.3367,9.1228,2.7161,-1.9599,0.0091026,37.19,16.486,13.569,7.5589,3.8445,1.5168,5.3032,2.265,15.645,7.3202,17.263,2.7227,136.31
1,1,1,1,1,1,191.66,37.206,-2.0303,8.0958,2.2655,-1.0066,-0.23076,30.742,13.664,3.8109,4.5857,3.7289,1.9706,4.9974,1.6371,15.618,3.7603,7.8127,6.3905,131.95
1,1,1,1,1,1,319.97,51.662,-3.2302,5.9199,1.284,0.6864,1.0672,21.722,10.211,11.334,5.508,2.3095,2.217,7.196,1.9188,10.166,7.5579,13.197,3.0029,172.5
1,1,1,1,1,1,209.92,38.672,-2.7644,5.7792,2.092,-0.2603,0.74941,33.703,14.243,6.9198,3.8617,4.2036,1.8657,5.0409,1.2642,11.911,6.1434,8.4093,3.894,133.52
1,1,1,1,1,1,158.49,49.75,-3.8392,1.9172,1.4966,-0.42902,-0.94222,6.8872,11.146,9.4159,6.8675,2.4018,2.0996,5.5438,1.7578,14.962,4.2549,7.0041,4.9059,197.9
1,1,1,1,1,1,270.27,46.748,-4.2865,6.6567,1.9472,-0.69803,0.10854,27.494,8.7272,9.9208,6.3452,3.6008,1.5112,6.1029,1.6682,18.952,4.2608,18.281,6.0535,137.96
1,1,1,1,1,1,195.29,63.242,-5.8745,6.4373,1.4092,0.81166,1.8581,30.204,16.45,5.9119,6.7517,3.0051,1.785,5.1631,0.85237,13.19,6.6686,17.356,4.7008,181.74
1,1,1,1,1,1,47.599,49.722,-3.0826,10.096,1.7704,-0.58797,-0.89368,42.275,19.023,9.9696,3.8731,2.8663,2.9463,4.9499,1.9817,9.0746,9.2842,15.78,3.0668,138.91
1,1,1,1,1,1,167.41,32.356,-3.2985,8.6103,1.9863,-1.0629,-1.3183,29.182,8.8281,11.587,7.3634,5.4439,2.1918,4.2086,0.86388,13.135,5.4204,27.209,4.9655,90.336
1,1,1,1,1,1,320.64,54.816,-2.7436,7.5507,1.7823,0.34546,-2.1957,19.041,21.709,12.605,3.7322,3.1324,1.9394,4.7345,1.4979,15.825,3.573,17.481,1.912,165.6
1,1,1,1,1,1,190.04,64.873,-5.2718,8.6277,1.0902,2.867,1.4651,21.337,15.786,7.5558,8.8235,3.5508,1.4315,8.0279,0.75994,20.435,3.8082,11.746,5.4667,185.66
1,1,1,1,1,1,305.17,40.908,-6.3133,4.0961,2.0108,2.108,0.32691,21.996,18.115,3.89,4.4525,2.7574,2.2762,6.1206,1.7961,9.7052,6.1465,9.6332,7.2194,154.02
1,1,1,1,1,1,242,66.015,-3.4322,6.5577,0.96118,-0.47121,-0.31943,37.701,10.404,12.689,6.7572,4.4735,0.9563,8.0562,1.5272,16.135,6.0565,21.093,2.358,159.87
1,1,1,1,1,1,246.29,42.822,-4.1521,5.4247,1.9178,-0.59577,-0.51293,25.521,12.515,9.4846,4.5279,4.6719,1.9737,8.8356,1.3602,13.927,8.8924,16.607,4.3336,134.63
1,1,1,1,1,1,141.12,45.452,-3.64,9.5485,1.1016,0.56293,1.7998,23.017,7.3034,11.276,6.8942,1.7506,1.2433,4.7307,0.94184,16.787,3.0389,21.865,2.2994,137.62
1,1,1,1,1,1,177.84,47.499,-2.3519,9.003,0.88149,-0.2448,0.55624,27.319,12.708,7.3018,7.7866,4.2393,1.8223,6.4429,1.7289,16.969,6.2259,12.052,4.4047,149.37
1,1,1,1,1,1,181.49,47.916,-2.4839,4.0201,1.5732,-0.77235,0.29937,38.57,6.176,9.5744,5.9934,4.0836,1.9312,8.286,1.6299,16.702,8.5048,9.7338,5.4994,142.44
1,1,1,1,1,1,171.56,67.93,-2.5117,7.3529,2.0523,-0.094505,-1.2214,20.184,22.267,10.421,6.4064,3.4402,1.0672,5.3042,1.7107,14.733,1.1298,15.927,2.6896,196.87
1,1,1,1,1,1,255.27,48.307,-4.7631,6.705,1.4892,-0.45389,-0.86568,37.942,6.2292,12.517,8.0057,3.6209,2.6413,5.8961,2.062,9.3712,6.3651,11.268,4.9982,148.18
1,1,1,1,1,1,251.8,40.672,-3.9927,4.4481,2.1358,-1.7847,-3.1163,40.127,18.172,8.0331,6.7267,3.6458,1.8125,3.0045,1.2895,16.024,6.8652,3.7162,3.9034,134.87
1,1,1,1,1,1,267.3,27.743,-1.2585,10.745,1.9034,-0.052291,0.31585,29.692,16.995,2.5706,8.3407,5.0571,1.7635,8.0735,1.5113,10.015,6.0229,19.311,5.0631,88.53
1,1,1,1,1,1,199.69,63.151,-5.1311,12.805,1.8496,1.1408,0.96744,19.22,17.185,8.4954,1.4921,3.4051,1.9129,6.2554,1.3589,14.964,6.9664,8.6878,5.2744,199.57
1,1,1,1,1,1,196.19,27.819,-2.4638,6.9285,1.7361,1.0708,0.33856,31.553,19.968,13.441,3.7521,4.0442,1.7058,4.4387,1.3893,9.9371,5.1366,10.198,5.0138,93.095
1,1,1,1,1,1,222.81,46.245,-4.4722,8.2906,1.5505,0.12214,0.28454,31.43,17.062,11.964,5.6441,2.7821,2.3419,5.8898,1.6677,14.629,4.2816,14.442,2.4775,138.05
1,1,1,1,1,1,304.12,70.769,-4.2865,9.138,2.191,-1.3759,-0.49433,30.364,11.911,8.844,7.1452,2.1001,2.0916,7.7911,1.5578,12.481,10.072,10.611,4.745,204.74
1,1,1,1,1,1,197.41,34.515,-4.1964,11.985,1.1662,0.88642,0.98987,50.326,14.101,9.439,4.5621,4.0521,1.0079,7.0287,1.2042,11.657,6.9525,12.782,5.9857,94.501
1,1,1,1,1,1,271.01,88.902,-3.7013,5.7159,2.4462,0.17437,1.2222,33.363,25.628,12.467,5.3304,3.2576,1.7819,4.2276,1.5319,12.243,6.4816,16.832,3.9652,211.01
1,1,1,1,1,1,234.95,64.141,-4.3486,8.6551,1.7149,1.9911,-0.14657,28.151,18.653,10.213,4.981,1.5449,1.8119,7.6295,1.2655,10.214,7.1865,15.929,6.3415,181.32
1,1,1,1,1,1,184.27,24.041,-5.3855,6.6546,1.6812,0.26718,0.4375,45.29,16.701,12.098,8.3465,1.9547,1.7546,2.6344,1.7985,15.125,6.5633,7.7014,3.4811,74.579
1,1,1,1,1,1,316.36,72.058,-5.2509,12.48,2.3843,0.35336,0.58327,26.123,18.442,3.7179,7.3156,3.3549,1.3482,7.9547,1.2784,9.6348,4.5373,8.0161,6.7485,219.22
1,1,1,1,1,1,272.94,42.765,-4.9963,3.1799,1.1914,-0.81861,-0.2148,38.401,14.121,9.0864,6.585,1.5401,1.8076,6.7236,1.2541,4.3816,5.3476,14.016,3.7466,139.95
1,1,1,1,1,1,131.91,49.639,-5.3098,9.7372,1.5596,0.11064,-1.4201,31.562,15.432,4.7528,6.86,4.2378,2.2455,10.35,1.339,13.695,5.8664,18.235,6.1779,141.82
1,1,1,1,1,1,231.38,39.837,-4.0438,6.9359,1.9375,0.67182,0.36114,33.022,16.82,11.947,4.1792,3.4545,1.8512,5.764,1.2967,11.637,7.8591,13.035,5.4185,123.49
1,1,1,1,1,1,292.97,41.779,-4.9716,4.6165,1.5217,0.44892,0.27133,21.556,22.993,7.4465,5.8097,3.2305,1.4599,3.2738,1.6295,12.107,6.1428,16.23,7.0775,138.07
1,1,1,1,1,1,158.67,47.069,-3.8911,8.4017,1.5615,-3.0492,-0.40902,20.585,15.034,8.4563,4.7176,0.56205,1.7008,5.476,2.2699,8.5967,5.6793,13.208,5.9639,171.7
1,1,1,1,1,1,287.04,39.147,-5.5136,7.2214,1.7117,-0.22944,-1.3483,23.116,15.629,13.812,6.0843,4.3485,1.9795,5.0703,0.73908,17.822,5.5621,12.773,7.049,124.56
1,1,1,1,1,1,172.48,31.489,-4.105,5.8137,1.6033,1.276,-0.50227,24.23,17.267,10.296,5.556,3.631,1.1166,9.9844,2.3249,9.9376,5.4251,22.67,3.2577,96.409
1,1,1,1,1,1,270.19,40.269,-4.3105,4.4369,1.7573,-0.96398,1.4969,19.027,12.327,5.5274,5.0443,4.9412,2.1198,5.3895,1.6659,13.517,6.0733,11.046,5.3462,150.97
1,1,1,1,1,1,229.23,72.253,-2.9488,6.0852,1.4894,-1.7467,0.55665,18.174,12.327,10.608,3.0945,5.191,2.3262,4.4541,2.0787,14.348,6.8232,15.233,6.553,215.33
1,1,1,1,1,1,264.05,27.383,-4.0971,7.1588,1.619,-1.2045,-0.87073,22.887,20.968,10.793,10.159,2.9874,1.1548,5.5167,1.6575,13.533,6.3012,13.398,5.6586,92.83
1,1,1,1,1,1,262.77,54.04,-3.749,6.346,1.439,1.098,-0.11819,35.447,21.717,10.701,4.7937,3.7025,2.136,6.4616,1.3984,10.88,5.2846,18.196,4.5644,146.03
1,1,1,1,1,1,312.02,52.935,-4.3273,2.0732,1.1106,0.1066,-0.81612,21.106,19.296,5.7592,9.4969,2.549,1.6707,3.2087,1.4857,9.6266,6.2875,13.236,5.1304,185.63
1,1,1,1,1,1,172.36,24.218,-2.9002,9.9816,1.4659,2.0117,-1.506,12.822,14.483,9.9088,3.6053,5.961,2.1475,6.4063,0.64377,15.173,6.2046,3.9511,4.084,98.894
1,1,1,1,1,1,228.45,31.785,-2.1391,4.0504,1.4143,0.33884,-0.54025,29.117,17.638,5.0923,6.9294,4.3352,1.5948,8.1585,2.2199,15.125,4.8737,16.761,6.1799,100.58
1,1,1,1,1,1,86.542,40.082,-5.9304,8.3946,1.6447,0.38413,-1.9518,31.985,18.6,9.2358,1.9188,3.7946,2.8298,5.5703,1.9558,13.982,5.4379,20.041,4.9846,117.45
1,1,1,1,1,1,237.95,38.583,-4.1655,5.5105,1.3473,2.1107,1.1007,40.811,17.869,12.536,6.3191,3.8656,2.1127,5.473,1.4231,17.564,4.8154,18.254,4.7631,99.775
1,1,1,1,1,1,258.61,53.452,-4.6502,8.0675,0.70314,-0.86631,0.76353,28.757,14.788,6.7817,5.83,2.897,1.633,6.2096,1.9871,9.5728,6.6603,17.471,3.7398,166.95
1,1,1,1,1,1,311.32,49.56,-3.4147,6.3003,1.8592,1.5651,-0.58482,37.662,14.954,14.291,5.0667,1.0192,1.7472,4.7802,1.8974,7.7923,7.6074,19.635,4.5315,137.22
1,1,1,1,1,1,187.79,46.793,-4.4913,7.1642,1.4836,0.74032,-0.5958,19.341,23.409,6.7344,6.2626,3.1454,2.7748,9.8414,1.5431,12.406,5.3,17.333,2.5572,148.19
1,1,1,1,1,1,138.45,28.667,-5.1854,8.2589,1.8303,-0.74017,-0.87044,30.848,8.7138,5.0633,7.7005,0.69226,0.92734,5.0071,2.0811,7.4297,4.8461,25.191,6.2988,90.989
1,1,1,1,1,1,184.23,75.06,-3.8248,10.581,2.4504,1.3457,0.63309,44.185,13.441,5.3201,7.2468,1.0101,1.3087,7.8739,0.75753,11.348,6.6717,13.022,6.1595,190.67
1,1,1,1,1,1,210.93,37.314,-2.7398,7.3557,1.8732,1.3676,-0.271,22.387,2.7072,11.478,5.6123,4.3343,2.0542,5.3481,1.9239,10.429,3.8816,9.868,6.7566,136.49
1,1,1,1,1,1,291.01,66.016,-3.7441,2.6276,1.0938,0.29259,2.2343,41.235,11.155,6.8227,5.9296,4.387,2.1391,8.5962,1.6523,5.0162,4.3849,18.516,6.3261,177.9
1,1,1,1,1,1,199.31,71.746,-4.1626,8.6371,1.4415,-0.0031158,0.68048,34.292,16.635,4.0145,8.912,2.8987,2.0508,3.973,0.96603,15.651,7.4787,9.104,8.5239,203.63
1,1,1,1,1,1,318.8,39.915,-2.8488,8.2265,2.4378,-0.51211,0.51092,44.036,15.012,12.197,6.6724,3.5272,1.4875,8.1439,1.0618,18.662,6.3731,16.254,0.99736,103.21
1,1,1,1,1,1,357.16,53.524,-3.7242,5.7102,1.7941,0.2271,-1.4759,27.759,8.3613,13.243,4.3649,2.1429,1.6589,9.5108,1.9103,16.088,6.6968,14.665,4.1354,157.31
1,1,1,1,1,1,239.32,57.024,-4.6968,5.5359,1.6147,-0.10905,-0.029915,33.486,20.496,11.423,7.6963,3.4291,1.6717,4.9242,1.6919,12.661,8.5462,18.178,5.3277,153.58
1,1,1,1,1,1,242.28,39.417,-6.3974,7.0044,1.0652,-1.5575,-0.53405,25.494,24.568,11.13,4.6931,5.0283,2.3574,7.0963,1.5603,15.283,7.4272,15.774,5.4163,118.79
1,1,1,1,1,1,321.35,64.485,-2.2316,7.1286,1.9218,0.32289,-1.4129,27.909,18.392,12.832,4.6306,3.8647,1.6767,8.1222,2.2025,12.151,3.9803,23.88,7.0388,161.13
1,1,1,1,1,1,252.92,53.044,-5.029,6.5622,1.1744,-1.2304,-0.53026,9.2,11.719,2.9708,0.68626,2.9874,2.3758,8.9008,1.3789,6.3143,7.4609,12.351,7.9274,209.12
1,1,1,1,1,1,128.2,42.283,-2.7194,4.0685,2.1419,2.2825,-1.3766,19.732,16.676,7.9477,4.1643,2.2968,2.5026,8.0628,3.0374,14.995,1.1446,10.554,3.4719,148.89
1,1,1,1,1,1,208.03,56.138,-6.1192,6.3014,2.1805,-1.6693,0.26764,32.295,11.028,5.1042,7.3286,4.24,0.83072,6.7126,1.2504,17.009,6.4585,21.218,6.7334,154.78
1,1,1,1,1,1,264,21.051,-2.3353,6.0204,1.1503,1.1151,0.30801,29.457,15.904,9.5572,3.5845,3.7007,1.9091,4.1026,1.9856,17.245,5.0184,7.6623,4.9048,76.437
1,1,1,1,1,1,154.91,42.763,-1.0169,8.418,0.6159,0.5174,1.3306,31.109,17.509,8.3412,4.6712,0.92269,2.5863,3.8596,1.7588,11.635,8.9058,17.128,4.9662,133.08
1,1,1,1,1,1,109.49,45.61,-3.0182,6.7267,2.4849,-1.237,0.7556,41.813,19.489,13.779,2.8551,2.3089,1.3875,3.8705,1.6008,10.213,5.564,12.603,4.6811,131.5
1,1,1,1,1,1,357.76,27.713,-3.8418,7.0454,1.1805,-0.82416,-0.95526,33.132,13.221,10.833,4.2884,2.3639,1.7003,7.2112,2.2961,18.481,8.6046,12.303,5.5061,89.063
1,1,1,1,1,1,217.08,9.6384,-4.2359,6.9231,0.86679,1.2138,-0.31075,32.05,17.251,7.8318,4.6778,4.249,1.7585,4.7797,1.861,9.5839,4.9639,12.123,3.8443,36.269
1,1,1,1,1,1,354.51,39.76,-2.5714,10.798,1.5676,1.0622,0.46038,43.595,19.523,7.8919,4.3526,3.8934,2.1178,8.6781,2.042,7.8539,6.1954,18.428,4.1588,107.87
1,1,1,1,1,1,343.73,54.168,-4.9697,6.2222,2.2993,0.27801,-0.5592,30.129,18.418,3.7859,4.8921,3.2942,1.899,2.8693,0.97135,19.819,5.2736,14.859,6.1996,162.87
1,1,1,1,1,1,97.67,43.06,-4.4816,4.1197,2.2207,-0.59238,1.1759,27.698,22.165,7.924,8.9973,2.2411,2.1709,6.9594,1.8623,9.8856,6.9309,8.9683,4.1538,146.69
1,1,1,1,1,1,168.64,74.107,-4.4701,12.486,1.4118,-0.78756,-0.45136,42.544,11.706,10.02,4.6524,3.7554,1.7367,6.016,2.3343,14.548,5.5182,7.8182,4.0257,192.6
1,1,1,1,1,1,310.08,48.06,-2.8829,6.2669,0.69899,-0.85034,1.0791,25.86,13.034,5.8277,5.4935,3.3466,1.515,8.5397,1.716,11.009,8.5909,20.383,5.8605,147.97
1,1,1,1,1,1,46.595,44.659,-4.7058,9.0147,1.1539,0.070519,-1.6598,25.422,17.36,8.365,5.9437,2.1005,2.544,5.7011,2.3813,17.108,10.526,9.8729,5.0518,147.59
1,1,1,1,1,1,273.65,61.1,-3.0567,4.4051,1.59,1.4901,1.214,38.82,19.64,5.5485,5.3124,4.3928,1.8497,4.6771,2.1984,14.67,6.5669,12.775,6.1145,168.48
1,1,1,1,1,1,276.76,63.167,-5.0261,7.5904,1.9814,-0.48433,0.030579,32.45,20.2,7.6272,6.7438,2.29,2.3798,8.186,1.5408,6.9337,7.7993,4.3293,9.3543,197.99
