V2,V6,V9,Theta2,Theta6,Theta9,P1,P4,Q4,P5,Q5,P7,Q7,P9,Q9,P10,Q10,P11,Q11,P12,Q12,P13,Q13,P14,Q14,LoadMargin
1.045,1.07,1.0566,-5.3152,-15.183,-16.505,247.76,48.611,-2.9875,9.9576,1.4685,0.63022,0.54976,44.009,14.026,4.5281,5.2454,4.6078,1.9745,4.234,1.8552,15.195,2.0279,13.981,4.05,42.921
1.045,1.07,1.0547,-5.1113,-15.464,-16.286,238.84,36.13,-4.1416,7.5397,0.9052,-0.9824,0.77523,34.909,15.779,12.519,5.7815,4.7533,2.4327,8.0333,0.98606,15.762,5.0458,18.896,4.5605,43.592
1.045,1.07,1.0553,-5.2996,-14.802,-15.664,246.91,58.449,-4.1886,10.393,1.0726,-0.6921,0.29321,32.156,15.586,9.7028,2.9453,2.4825,2.2129,6.6062,2.4011,13.222,6.6154,12.622,8.8175,38.418
1.045,1.07,1.0615,-4.6865,-13.579,-14.021,219.06,38.225,-4.2364,7.5185,1.2685,1.8859,1.0753,28.939,13.939,5.5326,5.5653,3.6576,2.1461,6.5632,2.3803,17.431,4.1006,10.205,3.901,58.187
1.045,1.07,1.0567,-4.6958,-13.885,-14.855,219.44,30.025,-0.56267,6.2016,1.3956,0.56436,0.43762,35.515,14.503,14.077,5.7684,2.0855,1.4129,6.4395,2.1455,15.505,6.5293,9.8141,5.636,48.425
1.045,1.07,1.0538,-4.1762,-12.588,-13.256,195.89,14.835,-3.5876,6.512,2.0868,0.91181,0.023003,28.832,21.118,10.309,3.4763,3.2395,1.8698,6.2887,2.8135,10.973,5.9439,16.747,6.767,36.065
1.045,1.07,1.0525,-4.5008,-12.924,-12.731,210.29,42.798,-2.3043,6.4365,2.2231,-0.70628,-1.4572,21.08,24.301,4.5861,3.5371,3.4305,1.4759,7.9173,2.3137,16.507,5.2582,9.8142,8.6762,55.946
1.045,1.07,1.0568,-4.5834,-14.306,-14.84,215.1,16.367,-3.2921,8.9551,1.4545,0.31541,-2.141,32.45,18.425,9.6729,5.5258,4.5156,1.0638,6.1754,1.4992,18.921,6.599,18.746,4.0782,56.789
1.045,1.07,1.0466,-5.5718,-15.477,-16.705,259.24,62.985,-4.2776,11.52,2.0525,-0.401,0.79633,38.65,22.813,9.175,5.2655,4.4281,2.7157,7.5713,1.1331,8.3189,5.4509,13.719,2.9552,22.262
1.045,1.07,1.0617,-4.7357,-13.521,-13.941,220.85,47.172,-3.8052,3.7346,1.4323,-0.061103,-0.1828,18.651,11.704,9.9281,7.6785,5.9324,2.2211,5.0656,2.5092,12.124,6.2686,18.785,4.0141,39.492
1.045,1.07,1.0664,-5.0799,-14.074,-14.911,236.8,54.873,-4.0434,9.6564,2.0449,-0.71619,1.0031,27.984,8.443,5.8431,4.4371,2.8799,2.5781,1.9473,0.64429,15.781,8.847,17.574,2.0025,49.271
1.045,1.07,1.0636,-4.9283,-13.068,-14.065,229.63,57.935,-6.2757,10.792,2.0146,-0.43733,-0.55074,23.191,13.032,11.678,3.0785,1.3731,1.2531,5.198,0.53197,5.7685,7.5013,13.996,4.4199,19.105
1.045,1.07,1.0573,-5.0461,-14.937,-15.806,235.65,39.373,-4.9152,7.1999,1.2238,0.55013,0.15984,35.241,15.909,8.5247,4.718,2.6698,2.479,5.284,2.274,18.184,3.7469,17.71,3.6071,52.969
1.045,1.07,1.0422,-5.2934,-15.563,-16.535,246.96,45.016,-5.63,9.3943,1.0355,0.18203,-0.76397,37.509,27.715,12.448,5.3748,1.9119,1.9661,5.6489,2.0194,16.227,6.6552,16.518,4.1864,42.453
1.045,1.07,1.0673,-4.3202,-12.513,-12.703,202.47,31.352,-4.9918,8.2295,0.69462,-1.5212,1.1698,24.873,12.711,5.7554,1.9335,4.1023,0.22637,8.674,1.1993,14.204,8.2946,9.1804,6.0973,52.709
1.045,1.07,1.052,-6.3871,-18.025,-19.97,296.45,75.995,-6.5829,9.1052,1.2154,1.8362,-0.88138,46.617,12.136,13.043,4.0987,2.7641,1.2789,7.8183,2.122,10.95,8.3182,20.226,6.8193,24.45
1.045,1.07,1.0527,-4.9085,-13.783,-13.887,229.25,51.135,-4.4055,12.253,1.4559,0.54641,0.86696,16.792,21.868,8.6609,6.0554,3.3003,1.7026,7.2289,1.8995,11.786,5.3588,17.367,4.2594,36.96
1.045,1.07,1.049,-5.0528,-13.523,-14.15,235.11,64.831,-4.2081,9.274,1.4536,-1.6981,-0.62459,21.624,23.278,9.9897,5.6525,4.0658,1.3805,3.6145,1.5694,7.993,6.3827,14.644,6.1726,24.672
1.045,1.07,1.0505,-4.5325,-12.886,-13.321,211.8,39.542,-6.4934,7.5172,2.383,-1.6134,-1.7876,30.715,23.933,5.1995,5.7178,3.2009,1.5175,4.655,1.4095,15.067,3.4616,9.0573,7.837,50.584
1.045,1.07,1.0601,-4.7528,-13.451,-14.387,221.85,41.159,-4.7521,7.0296,0.69877,2.0139,1.8703,29.167,13.614,11.028,4.5527,3.7739,1.9357,7.9723,2.0794,8.4622,1.9292,11.875,5.4468,27.824
1.045,1.07,1.0587,-4.4227,-12.862,-12.744,207.2,33.382,-3.1694,9.9166,2.1291,1.6173,-0.54915,11.335,17.208,10.287,7.824,3.5113,1.2494,4.6672,2.3539,15.935,5.4163,18.31,4.375,54.293
1.045,1.07,1.0559,-5.2743,-14.096,-15.04,245.06,70.587,-4.3834,6.9832,0.91902,-0.42339,-0.86102,31.651,16.064,5.7331,7.3606,2.9499,1.5406,7.3458,1.713,8.2269,4.7825,10.301,4.0235,24.877
1.045,1.07,1.0545,-4.9406,-13.943,-14.163,230.19,56.795,-5.2073,5.0067,1.1188,-0.80666,0.55752,24.464,17.839,6.8778,7.1063,4.8873,2.1756,10.365,1.497,11.655,7.1973,10.665,5.9158,36.871
1.045,1.07,1.0549,-5.1347,-13.657,-14.7,238.68,64.466,-3.4887,7.9574,2.0373,2.4115,-1.4851,28.091,17.316,5.8288,7.5187,3.8866,1.8015,3.7384,2.3501,7.5838,6.3576,13.625,2.7715,23.392
1.045,1.07,1.0556,-4.9552,-14.259,-14.685,231.25,47.549,-4.3536,8.1073,2.3314,-0.43255,-1.0547,25.568,16.799,11.891,6.9871,2.5502,2.4335,6.8358,1.7861,16.353,5.6257,12.456,5.5356,50.411
1.045,1.07,1.074,-5.8145,-16.217,-17.037,270.05,77.674,-3.2488,5.3911,1.6665,0.13952,0.86921,22.765,0.64025,12.801,2.4983,4.8956,1.8353,6.4905,1.2776,16.457,5.0646,18.685,2.9686,44.124
1.045,1.07,1.0514,-4.7776,-14.156,-14.416,222.93,41.661,-3.5994,3.1675,2.3868,-0.27547,0.67342,22.016,21.16,14.498,7.9208,2.7149,1.0709,5.376,1.3175,18.811,5.6637,15.227,3.581,57.08
1.045,1.07,1.0576,-4.53,-13.545,-13.471,211.71,36.645,-3.6756,2.4631,1.9856,0.65527,-0.84274,19.402,17.405,7.5246,6.3289,2.666,1.8232,7.2236,1.4735,19.119,5.5914,17.245,6.5182,61.915
1.045,1.07,1.0524,-4.9705,-14.478,-15.438,231.87,40.403,-0.87811,6.8884,1.9446,0.64571,-0.16371,31.713,22.05,11.752,1.1113,3.1051,2.2174,4.2805,2.0099,14.007,5.2119,18.506,4.617,40.532
1.045,1.07,1.0494,-4.7121,-13.543,-14.586,220.13,34.092,-2.5844,8.9773,2.289,0.28308,-2.1626,30.64,22.398,11.213,6.2787,5.9282,2.2835,2.2836,2.8069,9.3405,3.2705,17.998,5.0127,28.232
1.045,1.07,1.049,-5.3233,-14.416,-15.321,247.32,69.197,-3.3213,7.0842,1.5601,-0.91276,-0.35951,29.41,23.766,8.0186,3.932,2.0254,1.2501,4.4002,2.0393,10.513,5.1353,15.503,4.6987,30.32
1.045,1.07,1.0535,-4.4773,-13.177,-14.349,209.73,21.283,-5.2936,9.2579,1.6636,-0.27518,-0.24806,41.135,18.479,9.9391,5.483,4.4313,1.7295,4.7335,1.4477,12.2,5.4842,8.7987,6.2901,39.434
1.045,1.07,1.0598,-4.6923,-14.292,-15.078,219.79,22.499,-1.1563,8.5827,1.595,0.68129,-0.26546,33.074,11.94,12.504,7.5733,4.0637,1.8084,7.6499,1.4269,15.408,7.1772,16.014,3.3685,47.136
1.045,1.07,1.0528,-5.2782,-14.515,-15.832,245.45,60.21,-5.0166,6.7547,1.4488,0.38513,-0.68535,40.229,17.255,8.5441,5.5306,2.4978,1.3302,4.3338,2.0457,13.018,5.1372,7.7087,6.2627,38.041
1.045,1.07,1.0616,-4.5948,-13.705,-14.049,214.97,32.376,-5.0343,5.438,1.6375,0.5596,0.22731,27.401,16.12,8.3084,4.0855,2.8084,1.6821,6.1202,1.0474,19.905,6.4018,13.2,3.26,65.839
1.045,1.07,1.0609,-4.5723,-13.308,-13.367,213.65,39.821,-4.1252,4.9834,2.1788,2.3233,-0.53012,20.607,15.049,7.1452,4.949,5.1537,1.6062,7.7662,2.3327,16.742,7.9685,10.381,6.7749,56.966
1.045,1.07,1.0536,-6.0329,-17.028,-18.582,280.6,67.4,-5.2724,12.223,0.80542,1.1436,-1.2264,40.087,12.002,11.571,7.3921,2.8589,2.042,4.5452,1.286,13.862,6.2599,20.921,4.5978,33.562
1.045,1.07,1.0504,-5.0544,-14.859,-15.675,235.85,43.498,-6.4064,6.0054,0.66028,-0.55311,-0.57781,32.614,24.07,9.5242,3.7261,6.7919,1.0135,6.1732,1.783,12.462,8.5083,18.38,3.0704,35.578
1.045,1.07,1.0608,-5.3023,-14.627,-15.695,246.67,61.223,-2.8045,7.5586,1.4785,1.507,-0.71959,33.493,10.256,6.4811,6.4043,2.3768,2.3028,7.6979,1.3319,10.536,5.6463,13.859,4.7789,31.095
1.045,1.07,1.0598,-4.2067,-11.978,-12.611,196.79,29.069,-1.8319,5.5244,0.89481,-0.15378,-1.3049,24.779,15.939,4.5138,5.8847,2.5168,1.3089,5.3308,1.3675,7.6826,3.977,20.187,5.9334,26.976
1.045,1.07,1.0555,-4.8311,-13.264,-13.911,225.15,52.765,-4.1052,8.2333,2.6916,-0.93812,0.52681,24.331,16.026,6.4598,7.4813,3.817,2.0136,6.1368,1.6643,7.1722,6.438,17.354,5.177,23.072
1.045,1.07,1.0588,-4.0773,-11.22,-11.489,190.91,32.973,-5.4217,8.2448,0.92705,0.91181,1.1027,18.854,17.129,8.4826,7.4192,4.4805,1.7067,3.2849,2.0313,11.61,6.8711,5.4769,4.763,45.962
1.045,1.07,1.0578,-4.0151,-12.173,-12.494,188.74,12.309,-3.5356,8.1573,1.8673,-1.9838,2.425,30.449,18.985,6.0815,5.1939,3.514,2.0247,5.9067,0.82699,15.866,4.2904,11.937,3.6576,57.528
1.045,1.07,1.0497,-5.2551,-16.075,-16.661,245.38,39.456,-1.7259,6.8504,1.2294,-0.88733,-1.8049,31.471,21.862,11.829,4.4183,5.7368,2.3888,6.4787,1.4804,18.561,4.7355,23.693,4.9066,47.303
1.045,1.07,1.0548,-4.8981,-14.44,-15.175,228.47,41.316,-3.386,3.4888,1.2346,-0.37786,0.60322,32.004,16.403,5.5261,5.922,4.0768,1.8154,9.0494,1.293,10.502,1.2393,22.528,6.4491,30.463
1.045,1.07,1.0644,-4.6426,-13.766,-14.343,217.17,31.795,-3.8898,6.4804,2.5824,0.11051,-2.1063,30.08,8.6155,10.714,9.1988,1.9868,0.35221,3.4091,1.8955,22.446,5.5834,11.089,5.2829,73.778
1.045,1.07,1.049,-4.9985,-14.587,-15.816,233.22,38.528,-3.7873,7.1921,1.555,-0.45805,0.99568,39.314,23.474,9.8576,3.7287,4.8635,0.87827,3.7168,1.8788,12.677,6.4481,16.889,2.7009,35.953
1.045,1.07,1.0629,-5.91,-16.267,-16.934,274.27,85.102,-4.3562,6.2811,1.483,-0.68793,0.64262,28.903,7.9499,6.2284,5.4304,4.3888,1.8829,6.0019,1.6625,18.64,4.2262,14.276,5.3002,49.017
1.045,1.07,1.0464,-5.1581,-14.829,-15.466,240.2,53.304,-4.7196,5.7661,3.0096,-0.17147,0.24922,30.539,23.029,10.848,6.5243,3.517,2.4721,4.8253,1.4648,16.847,4.9221,13.356,6.086,47.795
1.045,1.07,1.0493,-5.2321,-15.387,-16.563,243.88,44.123,-3.6278,6.0255,0.98177,0.26036,1.9351,39.836,18.746,8.6794,5.9612,3.3927,1.562,4.6063,2.1678,15.32,4.1149,19.771,4.9859,41
1.045,1.07,1.0578,-5.1706,-14.456,-15.265,240.57,59.986,-5.5932,4.432,1.1011,0.58745,0.86234,31.949,14.794,4.9809,4.2864,4.5153,1.2326,4.4905,1.9329,15.3,7.8838,12.966,5.8643,46.13
1.045,1.07,1.0497,-5.5154,-16.237,-17.723,256.83,48.443,-4.4374,6.1199,1.486,-0.36874,1.4541,48.151,16,9.7924,6.5596,5.0255,2.2344,8.1318,0.83084,13.089,1.6174,15.312,5.6868,33.408
1.045,1.07,1.0583,-4.6107,-13.156,-13.861,215.26,38.828,-4.9798,5.6684,2.3914,1.4405,-0.27109,27.995,18.409,8.6248,2.5621,1.9385,1.608,2.7965,1.6325,16.455,5.9304,12.671,5.4808,55.036
1.045,1.07,1.0519,-5.2033,-14.283,-14.68,242.14,65.89,-2.9558,8.565,1.0415,-0.85012,2.0828,26.371,20.497,5.0229,4.5191,3.251,2.214,8.4306,1.0309,11.53,3.3509,12.493,6.2436,34.62
1.045,1.07,1.0571,-5.0079,-14.081,-14.841,233.43,50.914,-4.1583,7.7482,1.7094,1.856,-0.32382,27.001,18.042,8.6307,3.4595,3.834,1.3861,5.8183,1.1127,11.879,3.6451,15.184,5.2841,36.707
1.045,1.07,1.0558,-4.5228,-12.626,-13.455,211.33,37.708,-4.5276,8.8036,1.7461,-0.31077,-0.86795,27.779,22.476,7.5318,2.5512,3.3195,1.9374,4.9677,1.8997,7.4115,5.6354,15.685,3.0832,25.29
1.045,1.07,1.0673,-4.2287,-12.022,-12.273,197.73,35,-1.9438,4.1888,1.0967,-0.30378,-1.6112,14.102,10.718,6.5512,5.3413,4.3401,1.1351,4.7953,1.8331,9.8043,6.0634,21.743,5.4369,35.438
1.045,1.07,1.0652,-4.4955,-12.999,-13.218,210.39,36.018,-4.9828,7.8589,1.7468,-0.030076,-1.9888,19.253,14.72,6.9447,2.514,3.6318,1.596,4.0091,2.1428,16.619,7.413,17.588,5.2225,57.515
1.045,1.07,1.059,-4.8441,-14.077,-14.136,226.22,46.812,-3.3262,6.903,1.0873,-0.44754,-1.4116,19.011,16.476,5.9097,5.9181,4.1214,2.5213,7.741,1.655,14.753,6.0833,21.316,4.5785,45.734
1.045,1.07,1.0515,-5.6914,-16.461,-17.438,264.77,61.907,-4.8473,6.8542,1.8695,0.034214,0.21886,37.715,17.821,9.3242,5.9531,4.8912,1.5958,8.6046,2.4393,15.025,2.9387,16.375,4.4151,38.635
1.045,1.07,1.0536,-4.7339,-13.248,-13.656,220.57,50.864,-4.9524,4.32,2.0673,1.0209,1.4492,18.986,17.373,10.074,7.2354,3.7159,1.9859,4.9448,1.995,11.439,5.7205,15.756,6.9778,36.998
1.045,1.07,1.0519,-5.4185,-14.787,-15.861,252.12,64.857,-6.32,10.74,1.6276,1.0285,-0.32919,30.686,17.217,12.26,5.8487,2.1424,1.4819,6.5999,1.7242,9.3224,5.4538,11.984,7.756,26.626
1.045,1.07,1.0594,-5.0936,-14.091,-14.574,237.33,59.395,-3.6649,8.9117,1.0589,0.39975,-1.4185,19.959,14.007,8.9356,5.2065,1.7092,1.8295,7.5875,1.024,10.336,9.3823,18.985,6.321,31.649
1.045,1.07,1.0532,-4.5584,-13.691,-14.224,213.21,29.19,-2.5133,4.9649,1.3823,-2.0997,1.2027,27.222,20.775,11.724,4.6461,4.8516,1.9926,4.3969,0.82194,15.09,5.3071,19.04,4.2296,46.352
1.045,1.07,1.058,-4.5233,-12.781,-13.735,211.27,35.022,-2.6183,6.9262,1.8229,0.86962,-0.72202,20.271,17.321,14.226,4.6571,2.6538,1.7575,2.5669,1.5209,6.7798,7.1043,23.242,2.8576,21.885
1.045,1.07,1.052,-5.063,-15.149,-16.441,236.48,33.95,-4.1522,7.4757,1.554,-2.8159,-0.83831,41.972,14.973,10.307,9.1441,5.6002,1.7767,6.5569,1.8136,10.569,5.4534,21.744,4.4419,28.522
1.045,1.07,1.056,-5.1654,-15.084,-15.892,240.58,50.499,-2.8622,3.5599,1.5292,-2.1159,1.4273,37.591,15.639,9.1676,5.6805,2.8548,1.7236,7.9367,1.4981,17.477,5.8854,12.255,3.3836,50.497
1.045,1.07,1.0579,-4.7966,-14.113,-14.934,224.46,31.483,-3.3171,11.163,2.1651,-0.82898,1.6234,33.958,14.483,10.035,4.9842,3.8079,2.2122,5.6792,1.5224,14.972,6.4755,14.528,4.5128,46.422
1.045,1.07,1.0408,-5.7753,-15.306,-16.758,267.39,84.943,-3.5037,4.571,1.4508,-0.010432,-1.1405,37.522,28.175,7.1784,4.545,4.3887,0.68271,3.8352,0.91113,6.3937,7.2423,14.127,4.4503,16.515
1.045,1.07,1.0654,-5.2022,-14.579,-15.134,242.45,57.91,-3.0667,9.2676,1.7942,1.4119,-0.84268,27.398,11.758,6.9824,2.583,1.7618,2.325,10.024,0.93821,14.217,4.9664,12.047,4.0784,43.423
1.045,1.07,1.0538,-4.0256,-11.758,-12.438,188.28,22.903,-4.6739,0.68512,1.8481,-0.37498,0.84256,27.87,22.061,7.0083,3.8566,3.2311,1.8017,4.9402,1.0908,8.876,6.8543,16.49,5.6269,31.097
1.045,1.07,1.0581,-4.8684,-14.098,-14.734,227.38,41.469,-4.229,7.9024,1.1545,0.89295,0.60449,20.073,19.109,12.505,1.9844,2.6286,2.1761,6.5329,1.8254,9.9101,4.241,25.208,2.7021,29.666
1.045,1.07,1.0479,-4.7687,-13.019,-12.716,222.36,59.418,-2.7605,9.8559,1.4158,-0.059882,0.46226,15.274,25.113,7.143,9.8103,2.1181,1.7062,4.487,1.4621,18.481,4.9427,6.195,4.2093,61.109
1.045,1.07,1.045,-5.6037,-15.892,-17.926,260.67,53.63,-5.4371,8.5037,1.1469,-0.17724,0.52207,55.174,22.934,10.289,4.8145,4.249,2.014,4.0389,1.759,11.558,5.1722,9.9255,1.5109,29.198
1.045,1.07,1.0539,-5.8972,-16.936,-17.744,274.35,67.751,-2.6204,10.148,1.6254,0.36694,-0.16604,32.163,16.235,11.284,5.6952,1.9556,2.0216,9.1061,1.696,16.579,9.2153,19.746,1.7676,41.216
1.045,1.07,1.0526,-5.1843,-15.052,-16.232,241.76,43.853,-3.2535,8.4113,2.1847,0.089344,0.04746,31.913,13.797,12.562,8.2041,3.8927,2.0969,5.7544,1.1217,8.9117,7.6804,24.601,5.5693,23.929
1.045,1.07,1.058,-5.6617,-16.828,-17.37,264.02,54.415,-2.201,10.28,1.6236,-0.064389,-0.80569,30.365,9.2387,10.537,7.1074,4.2927,0.97542,5.5197,1.6875,23.329,6.3848,21.151,8.3844,58.944
1.045,1.07,1.0537,-5.5707,-16.432,-18.043,259.03,52.453,-4.5599,1.6467,1.7733,-1.6385,-1.1478,45.972,11.318,14.414,7.2577,2.7534,1.2055,6.2935,2.3471,15.456,7.793,18.051,6.1468,38.869
1.045,1.07,1.0432,-5.2198,-15.063,-16.094,242.98,50.695,-3.0235,5.1649,1.7841,0.26962,0.31921,36.248,21.06,9.5237,10.338,3.1336,2.6149,4.8751,1.2396,13.272,8.505,17.979,4.8196,35.512
1.045,1.07,1.0491,-5.3225,-15.735,-16.729,248.23,45.389,-3.6482,7.9895,1.2496,-0.63805,0.51336,38.013,15.539,7.9843,8.9822,5.2196,2.5077,9.2353,1.1776,10.638,10.118,21.986,5.8454,27.669
1.045,1.07,1.0566,-4.3315,-11.406,-12.519,201.9,42.102,-3.5433,6.2182,1.7999,2.782,0.43347,27.066,15.323,7.9702,7.2999,1.6657,1.9977,3.0967,1.5245,4.2897,6.8172,9.112,5.807,15.812
1.045,1.07,1.0561,-4.3878,-12.319,-12.702,205.2,36.219,-1.5887,8.864,0.825,0.89473,-0.24116,18.462,19.82,10.437,5.992,2.1463,2.1753,3.4276,1.6984,12.082,5.1427,14.753,3.8549,42.573
1.045,1.07,1.0666,-4.0976,-11.275,-11.413,191.64,37.409,-4.8966,5.57,1.3418,0.51579,1.1122,13.963,10.941,6.2946,5.6582,2.4899,1.6234,9.3936,0.79552,5.7774,6.4163,13.435,6.2785,22.931
1.045,1.07,1.0598,-5.5381,-15.606,-16.411,257.54,67.67,-6.5791,5.6236,1.3006,-0.27483,-0.70071,31.246,14.396,4.8687,4.8258,6.5538,1.885,6.0347,1.5969,14.393,5.7953,18.19,2.3073,40.053
1.045,1.07,1.0537,-5.3108,-15.323,-15.534,247.85,55.102,-3.0867,11.979,1.1546,-0.1903,-0.54989,24.466,15.845,6.3185,7.4235,4.6759,1.9389,6.7907,1.3966,17.342,6.8844,19.122,7.753,48.501
1.045,1.07,1.0555,-4.9052,-13.936,-14.378,228.9,48.915,-4.3486,8.4132,1.9009,-0.71733,-1.9044,27.256,18.257,10.342,5.2528,-0.046497,2.1308,9.3196,2.0449,14.089,6.3542,11.198,7.0557,44.41
1.045,1.07,1.0507,-5.0728,-14.235,-14.992,236.31,53.235,-2.8509,8.0657,2.0279,0.75374,-0.41578,28.211,20.168,7.5791,4.9135,3.9037,1.6312,5.6876,2.4741,10.483,5.887,17.412,7.3938,30.876
1.045,1.07,1.0581,-4.9579,-13.972,-15.11,231.07,46.817,-3.0585,6.6382,1.2567,0.24421,0.42574,35.585,17.454,7.1657,0.1827,1.5721,1.8569,6.0496,1.6659,10.856,4.3523,15.772,5.8155,33.455
1.045,1.07,1.0583,-4.6195,-13.517,-14.881,216.2,23.988,-1.8348,9.6861,1.4384,-0.53715,-2.0155,43.206,16.503,7.0504,2.7751,3.9895,1.5099,7.2216,1.156,8.0395,4.7256,14.688,5.4107,25.449
1.045,1.07,1.0473,-5.1089,-14.49,-15.293,238.41,48.532,-4.0965,12.024,1.4781,-1.1492,1.3062,32.302,23.877,4.6662,5.9937,5.0879,1.3185,2.3022,1.2989,12.953,3.4749,20.503,4.0081,36.843
1.045,1.07,1.0505,-5.7037,-15.723,-16.881,264.74,73.682,-1.898,6.545,1.8378,-0.56597,-0.79385,30.418,17.73,13.591,5.9906,3.0537,2.0587,7.2847,1.733,8.2188,6.3085,18.376,4.8287,21.488
1.045,1.07,1.0634,-4.5209,-12.766,-12.977,211.38,41.57,-4.8938,8.5659,2.0863,-0.79097,-0.73697,17.254,11.172,10.161,9.0399,4.5002,1.5988,4.2748,0.55976,14.45,3.1982,12.955,5.2959,51.015
1.045,1.07,1.0588,-4.3349,-12.487,-12.036,202.86,40.216,-3.7532,6.8352,1.7892,-1.8243,0.93537,11.249,17.343,9.5401,6.9319,5.1403,1.8837,4.2852,1.3188,19.593,5.1026,10.053,6.3784,70.652
1.045,1.07,1.0577,-5.4503,-15.57,-16.007,253.71,62.623,-2.3365,7.4675,1.541,1.4671,0.84363,26.269,14.652,8.7032,6.1319,4.8361,2.6186,8.2201,1.6898,17.125,3.4185,14.271,3.1961,48.005
1.045,1.07,1.0583,-5.2811,-14.79,-15.953,245.87,56.376,-5.8995,7.4768,1.5906,1.2118,-0.33117,32.309,11.524,8.3217,7.2659,2.5609,2.5433,5.1426,1.2027,10.928,7.6206,19.54,3.8694,31.572
1.045,1.07,1.0517,-5.3412,-15.145,-16.181,248.24,60.575,-3.732,2.769,1.2527,0.2516,1.2748,37.332,15.462,6.2845,7.2203,3.5252,1.4125,4.3951,1.7369,15.949,8.7656,14.856,5.9859,44.452
1.045,1.07,1.0467,-5.0508,-14.718,-14.659,235.49,52.905,-2.6359,6.285,1.6871,0.52369,1.257,19.735,26.207,6.9924,4.814,4.1166,1.5977,7.156,1.7152,17.084,4.5941,19.633,5.9522,48.486
1.045,1.07,1.0579,-4.0854,-12.137,-12.42,191.67,19.797,-3.5922,6.1118,0.52862,0.61553,-0.18282,23.75,17.252,10.722,5.8768,4.1955,2.0725,5.4506,1.4788,15.135,5.1252,9.1294,7.4492,55.529
1.045,1.07,1.0575,-4.9052,-14.07,-14.823,229.02,43.188,-4.368,8.823,2.1646,-0.45631,-0.80291,33.215,16.105,7.8271,4.3845,4.0562,2.1845,6.8593,0.8815,13.809,1.1249,11.639,7.2258,43.251
1.045,1.07,1.0609,-5.132,-15.018,-15.856,239.47,44.158,-1.3457,8.0632,1.787,-0.79092,0.60105,36.122,12.929,9.4306,4.4515,4.221,1.3717,3.8806,1.6084,21.13,1.191,12.099,3.7259,62.119
1.045,1.07,1.0612,-4.2883,-12.057,-12.648,200.47,34.408,-3.3075,5.7941,0.98805,-0.5262,-0.47247,24.78,15.038,8.3416,4.9941,4.0108,2.2995,4.4601,0.96338,10.714,9.2314,11.011,4.7442,39.516
1.045,1.07,1.0611,-4.0779,-12.4,-12.549,191.13,20.933,-4.4979,1.3428,1.2084,-1.1751,0.80234,20.9,14.927,9.1413,7.624,2.0903,1.6504,7.9477,1.7711,14.138,3.4999,18.847,4.1785,49.812
1.045,1.07,1.0651,-4.9927,-13.893,-14.164,232.76,57.937,-5.0716,7.8193,1.4585,1.1807,-1.2274,17.694,10.332,9.3697,7.6116,3.7187,2.0356,4.7673,1.9586,17.046,6.1144,12.724,3.133,55.015
1.045,1.07,1.058,-4.695,-13.682,-14.182,219.71,34.209,-3.5783,10.671,2.3472,0.18695,0.020069,27.767,19.044,9.1368,3.876,5.2983,1.7032,6.8454,1.9296,13.804,5.4927,12.641,2.97,44.915
1.045,1.07,1.0449,-4.5343,-12.794,-13.118,212.04,38.792,-3.7019,10.94,1.4263,-0.85483,-0.32784,25.522,29.852,6.7281,6.8676,2.3071,1.6109,5.4442,1.0255,11.358,4.6414,13.314,3.4082,36.896
1.045,1.07,1.0589,-5.1922,-14.367,-15.479,241.65,58.219,-5.0972,7.12,2.0687,-0.9539,-0.064147,26.223,11.626,11.547,6.3304,2.8034,1.6151,3.3685,0.99322,8.8443,5.2171,22.809,5.4289,25.843
1.045,1.07,1.0584,-5.0365,-14.458,-14.282,235.06,55.069,-4.6994,9.0109,2.2826,0.43198,-0.23825,15.024,14.19,10.115,8.1173,3.2556,1.6012,7.9707,1.8805,18.689,5.1852,14.635,6.9274,57.336
1.045,1.07,1.065,-5.0577,-14.952,-15.735,236.46,37.54,-3.414,10.465,1.8328,0.96431,0.34799,32.071,7.5952,9.0633,5.9225,3.678,2.228,8.5274,1.632,15.182,5.2358,18.028,3.9788,45.195
1.045,1.07,1.0525,-4.9411,-13.066,-13.482,229.92,66.143,-5.5544,8.9055,1.8832,-0.71411,0.90525,17.739,23.53,7.6316,1.4213,3.9969,2.3837,5.1027,1.9693,7.0284,6.8684,13.864,6.6036,22.731
1.045,1.07,1.0603,-5.1075,-15.269,-15.949,238.9,36.706,-5.4949,11.147,1.9015,0.51836,0.5918,26.419,12.129,16.212,7.3148,2.8767,1.9168,6.7827,2.5418,17.144,4.0048,19.828,2.0514,49.2
1.045,1.07,1.06,-4.5778,-12.765,-13.847,214.13,35.346,-5.5509,11.359,0.82995,-1.2372,-1.356,33.931,13.567,9.6841,6.2372,3.7711,1.4003,4.7886,2.0839,8.6957,6.5918,9.21,5.8222,30.06
1.045,1.07,1.0561,-5.3763,-14.991,-16.378,250.35,55.107,-4.0177,10.063,1.1431,2.781,0.33684,41.129,15.425,8.1002,4.4596,2.2407,1.5922,4.6984,1.6369,14.302,8.04,9.6842,3.0666,40.823
1.045,1.07,1.0571,-4.393,-12.519,-12.873,205.34,36.746,-4.4843,5.6827,1.1642,0.37646,0.02541,20.251,20.257,6.7705,4.4028,2.4927,1.4858,5.3652,1.3126,11.06,3.0831,18.556,5.1383,38.106
