V2,V6,V9,Theta2,Theta6,Theta9,P1,P4,Q4,P5,Q5,P7,Q7,P9,Q9,P10,Q10,P11,Q11,P12,Q12,P13,Q13,P14,Q14,LoadMargin
1,1,1,1,1,1,326.24,91.037,-4.3405,4.4018,1.2277,-0.20288,2.2019,20.76,14.915,8.1834,7.4866,3.6053,1.4096,7.2721,1.5429,17.949,1.8683,8.4853,2.4858,20.088
1,1,1,1,1,1,264.21,44.088,-4.4763,5.2985,1.5155,-0.3666,-0.28837,29.671,21.322,11.476,4.4032,2.0776,1.6221,5.1589,1.9878,20.747,6.4371,18.951,6.49,14.205
1,1,1,1,1,1,387.53,31.346,-4.1568,5.6618,1.121,-0.67016,0.81211,40.2,20.946,11.16,3.8007,3.1373,2.5494,7.3895,1.208,12.729,6.2509,19.254,6.3034,20.129
1,1,1,1,1,1,323.23,82.236,-0.88477,5.2652,0.94071,-2.0838,1.038,24.087,16.794,9.9624,4.9921,2.0505,1.9666,3.7869,1.5623,15.077,7.0899,22.523,2.6233,9.8732
1,1,1,1,1,1,240.11,69.559,-5.5569,9.7246,1.3833,-0.13139,0.15548,28.655,12.271,6.3869,8.8998,3.4617,2.3958,4.0765,0.99625,14.574,4.4259,19.508,3.4217,11.265
1,1,1,1,1,1,199.65,34.33,-4.2741,6.1462,2.1693,0.767,0.78132,28.76,20.56,7.5316,7.0075,4.2244,1.3216,6.491,1.6289,11.854,9.0346,18.127,7.8284,19.422
1,1,1,1,1,1,360.73,44.447,-5.6706,0.98214,1.1363,1.0103,1.8253,24.597,9.3955,11.731,8.8109,1.3096,2.317,6.5466,0.95986,10.161,4.0177,21.278,5.3763,20.533
1,1,1,1,1,1,130.83,56.476,-3.1345,7.9605,1.8042,-0.61802,0.67291,35.824,22.127,7.169,4.9864,2.7167,1.4479,5.0065,1.8674,13.032,5.0336,24.53,5.3452,12.669
1,1,1,1,1,1,218.78,66.412,-5.1167,9.0679,1.6191,-0.00093412,1.2396,31.792,15.474,10.025,5.9658,3.2047,2.1812,6.3596,1.7348,10.772,5.6803,17.304,6.5607,17.312
1,1,1,1,1,1,268.87,40.098,-5.1689,6.7381,0.87524,1.5155,2.0033,41.563,22.904,6.5493,6.1131,3.5608,2.3085,6.4651,0.83418,13.684,6.3763,22.803,7.0237,16
1,1,1,1,1,1,299.9,41.743,-3.3113,8.7606,1.6074,1.2211,-0.38564,7.5425,9.2324,11.569,3.6999,4.8705,1.3703,2.4574,3.1118,3.3189,7.8409,16.219,6.7126,9.6695
1,1,1,1,1,1,211.13,45.313,-6.2715,9.5128,1.6497,0.75387,1.6171,15.933,15.313,7.6723,8.1015,3.759,1.8032,7.3548,0.96426,13.079,3.3461,11.221,6.4467,25.788
1,1,1,1,1,1,306.45,59.417,-4.2098,9.2443,3.0269,-0.054793,2.2022,22.543,18.893,10.398,5.2099,4.8241,1.4301,8.3054,1.1881,11.178,4.5892,22.539,3.9721,22.721
1,1,1,1,1,1,220.99,61.678,-5.6529,9.1885,0.84714,0.31282,2.0822,26.781,20.451,3.9777,7.0041,2.1064,1.5952,7.4128,2.053,13.082,7.0148,15.177,4.0135,22.195
1,1,1,1,1,1,380.01,46.453,-4.0122,4.104,1.9667,-0.51151,-0.45862,31.215,18.042,10.514,6.9693,2.9101,1.7159,3.1868,1.9906,18.222,5.9007,14.694,2.9022,9.5911
1,1,1,1,1,1,280.32,47.85,-5.5683,3.8117,1.0295,0.12018,1.4956,28.15,16.982,10.247,4.1127,5.4879,0.51325,5.9247,2.6245,10.148,7.9883,8.3246,1.9688,20.052
1,1,1,1,1,1,194.85,53.67,-3.1236,6.9603,2.6417,0.46682,-1.1464,26.534,6.4172,7.3914,6.6122,2.696,1.5956,9.3518,1.8012,15.234,9.917,15.863,5.8398,28.237
1,1,1,1,1,1,176.79,37.493,-3.9223,9.5079,1.293,-2.1937,0.37564,29.272,14.207,6.4963,4.4895,5.0619,1.6874,7.9062,1.7183,14.397,6.8977,16.095,6.5224,25.001
1,1,1,1,1,1,222.12,62.855,-4.1128,10.777,1.8749,-0.22136,2.1297,22.432,8.2623,7.5326,6.6619,3.0624,2.5615,6.1665,1.8946,17.881,6.0504,15.413,2.8001,18.315
1,1,1,1,1,1,299.46,48.896,-3.1821,7.6165,1.4193,-0.80877,1.0804,23.737,7.8099,6.3134,0.72349,4.5529,1.2367,6.8802,1.6721,17.948,5.195,18.789,4.2353,21.367
1,1,1,1,1,1,228.61,8.2201,-2.8074,5.6407,1.7365,1.8334,-0.26005,27.703,18.779,8.382,5.8948,2.5678,1.2074,5.7986,1.1206,17.418,4.329,9.5468,5.7434,21.438
1,1,1,1,1,1,148.28,40.031,-5.4085,7.2863,0.74277,-0.064803,1.8145,37.374,23.309,5.4176,6.6326,3.8896,1.2993,4.4251,1.8778,14.347,6.5056,6.5591,5.8347,14.173
1,1,1,1,1,1,262.97,43.494,-4.3695,5.7067,1.8595,-0.57326,-0.10732,33.776,21.153,10.561,9.1688,2.7651,1.9326,7.1256,1.2059,15.145,4.9175,15.382,5.9203,20.138
1,1,1,1,1,1,200.68,43.947,-1.6232,6.9202,1.4395,-0.47148,0.28591,29.92,13.096,12.948,5.7977,4.5429,2.2562,9.1493,2.131,12.769,6.0285,19.95,5.2108,25.617
1,1,1,1,1,1,229.1,48.901,-4.0283,5.1012,1.8352,0.082989,0.79095,21.281,20.271,11.914,4.5486,3.5817,2.4965,8.7589,1.8718,11.766,5.4937,13.29,5.0382,27.877
1,1,1,1,1,1,291.07,20.472,-3.2639,8.4631,1.5726,0.9381,1.2885,36.146,6.6981,6.7733,4.632,2.0009,2.3534,6.5999,1.5464,13.609,4.0133,14.282,7.2981,22.513
1,1,1,1,1,1,215.44,47.136,-4.96,8.8787,1.9632,1.0286,0.51093,22.326,13.552,13.689,4.2385,3.5421,1.5987,3.9485,1.4906,12.836,3.8986,16.193,5.3116,12.471
1,1,1,1,1,1,185.7,45.055,-4.5537,6.4974,2.0041,0.15307,0.0085389,20.679,14.225,8.0557,6.7402,2.2035,1.4829,8.9387,1.841,21.157,3.3034,29.621,6.6307,22.513
1,1,1,1,1,1,326.7,35.128,-2.2462,7.9904,1.1746,-2.0257,-1.141,45.945,9.1298,6.8991,3.3451,4.7374,1.3727,8.9199,1.689,24.553,3.8392,8.7727,7.3662,25.21
1,1,1,1,1,1,355.4,36.093,-4.1284,5.4616,2.6368,-0.89964,0.77271,19.247,23.671,11.627,6.5171,3.0564,1.8009,5.6619,2.1599,10.099,7.972,13.885,5.5828,19.312
1,1,1,1,1,1,200.9,64.961,-4.0973,2.9197,2.0193,0.14738,-1.1085,-0.84567,8.2484,8.778,5.4253,3.7558,2.3507,8.4853,1.1224,8.2105,4.4593,17.03,5.3396,30.787
1,1,1,1,1,1,339.1,43.273,-3.0625,6.2343,1.1822,-0.44982,-1.2131,32.427,14.95,8.7256,5.9049,3.5877,1.1558,10.022,1.8369,12.581,2.9262,9.0135,7.9194,31.998
1,1,1,1,1,1,166,48.705,-2.315,7.3775,1.534,0.24605,0.097536,35.933,16.317,9.6857,6.6241,2.7003,2.0525,5.5652,1.0641,8.4805,4.4318,18.626,4.7738,16.028
1,1,1,1,1,1,200.45,8.9251,-1.5874,10.786,0.56334,-0.54146,0.076678,33.921,20.415,8.2026,2.915,3.3039,2.0003,8.2273,1.8559,13.415,6.48,17.65,2.3687,26.631
1,1,1,1,1,1,302.7,63.662,-2.7065,6.4021,1.8666,-1.0638,-0.93611,32.685,6.1175,5.6372,4.6882,4.4871,2.1535,4.9116,1.8908,15.687,5.9243,15.94,4.8933,14.243
1,1,1,1,1,1,135.6,62.016,-4.261,7.28,1.1773,-0.1112,1.7061,33.618,12.372,8.556,6.7814,3.5007,1.3219,6.6292,0.93016,12.964,4.5476,15.035,4.9452,18.767
1,1,1,1,1,1,154.43,53.093,-3.3428,5.2039,1.3081,-0.67037,-0.44212,21.824,19.942,9.5535,4.1621,5.4744,1.5742,5.7771,0.89848,6.236,6.6436,11.895,3.1251,19.785
1,1,1,1,1,1,222.16,45.974,-2.236,7.4858,1.8037,-0.80846,-1.5603,13.376,15.802,5.8936,7.0389,3.7877,0.71761,6.8236,1.1954,9.1529,8.6779,16.034,5.3628,24.607
1,1,1,1,1,1,334.38,36.447,-3.0017,10.704,1.4873,-1.5101,0.52021,25.799,24.327,9.4828,4.8028,2.4201,1.7699,7.4414,1.5621,15.989,4.2713,9.302,6.2003,24.423
1,1,1,1,1,1,211.44,54.157,-1.4972,9.7079,2.4105,-1.0624,-0.10667,46.396,16.732,3.6515,5.5997,4.3906,1.5936,6.004,1.3293,13.699,5.5196,16.955,7.2674,15.642
1,1,1,1,1,1,308.46,22.119,-2.7191,8.0274,1.152,0.37502,0.94881,32.039,16.266,10.818,6.3268,2.681,2.0348,1.4967,2.2492,10.895,3.904,13.083,3.9366,5.253
1,1,1,1,1,1,251.81,60.592,-3.2571,7.2907,0.90384,1.9814,0.21827,17.723,24.519,10.503,6.1909,4.4364,2.2554,7.5318,1.6015,21.201,5.5923,19.103,6.7937,19.783
1,1,1,1,1,1,226.24,51.844,-5.8765,7.9617,2.4108,0.45963,0.46189,23.724,12.224,7.7057,8.9934,3.3324,2.166,5.793,0.59211,14.724,5.7996,15.534,4.8612,18.197
1,1,1,1,1,1,135.58,55.181,-2.922,10.176,2.2726,0.06721,0.3961,27.473,16.749,6.7326,2.5056,2.7957,1.5953,4.296,1.6344,14.823,2.9987,11.541,5.4454,13.603
1,1,1,1,1,1,338.64,46.575,-3.994,2.1807,1.1971,-0.78551,-0.96428,22.814,22.557,11.274,5.6899,2.215,1.4649,6.1115,0.72931,13.811,6.2095,11.103,4.3357,20.469
1,1,1,1,1,1,204.07,41.263,-2.3903,13.446,2.1417,-1.1849,-0.38358,28.173,17.317,10.87,6.7209,4.2575,1.0408,4.3857,1.6238,8.4417,9.0802,18.342,4.8166,13.441
1,1,1,1,1,1,286.47,40.818,-3.5141,9.5331,2.0135,0.36383,-1.4318,29.501,18.123,14.401,4.9492,3.4538,1.8185,7.716,0.87883,16.337,4.7037,14.774,5.3638,22.264
1,1,1,1,1,1,298.17,27.805,-2.1566,9.3623,2.1546,-0.085322,0.022088,40.957,18.142,13.124,4.8488,4.0661,2.1412,5.9689,2.185,10.327,6.9601,18.544,4.5706,16.574
1,1,1,1,1,1,136.06,72.91,-2.0462,7.6609,0.82275,0.99308,0.90213,24.784,17.275,10.656,6.8314,3.7608,1.9487,8.8502,1.0948,15.063,5.5761,19.053,5.9503,22.679
1,1,1,1,1,1,171.91,45.048,-4.5296,8.5129,2.1205,0.021007,0.79768,18.41,19.605,7.2972,5.3162,3.4207,1.058,8.2385,1.5403,15.822,5.1185,22.317,3.069,24.718
1,1,1,1,1,1,158.7,36.858,-3.4768,7.7202,2.2695,-0.60286,0.81311,34.221,15.386,5.8237,4.0374,5.32,1.5967,8.5623,0.69726,17.59,5.7228,9.8608,5.7325,26.963
1,1,1,1,1,1,153.78,77.708,-5.428,4.6478,1.5056,-1.1283,-0.75142,36.711,21.869,5.6967,5.6582,3.2549,1.7582,5.9935,1.1712,15.824,9.3173,11.703,3.5821,15.981
1,1,1,1,1,1,138.73,31.404,-2.469,6.0172,1.7655,-0.66409,-1.2512,23.867,16.257,12.753,9.4228,5.0198,2.3266,6.684,1.4541,14.324,4.5244,12.394,4.9146,22.133
1,1,1,1,1,1,285.73,42.545,-4.5348,8.1738,0.64515,-1.6469,-1.2661,27.381,16.86,13.226,6.2161,3.6785,1.1865,4.6648,1.6214,7.9166,4.4673,8.2289,4.472,16.337
1,1,1,1,1,1,164.05,48.348,-3.7393,10.207,1.6579,-0.17934,-2.1243,43.484,16.141,5.1108,7.631,3.9286,1.2673,7.1076,1.1751,11.985,4.6044,9.716,3.9653,21.009
1,1,1,1,1,1,256.03,52.85,-4.4323,10.532,1.4373,0.6738,-0.49361,19.327,16.752,8.5354,7.5958,2.7375,1.958,9.7733,1.5369,11.618,6.2917,17.95,3.4392,30.067
1,1,1,1,1,1,203.55,65.927,-3.5028,10.425,0.77043,0.79502,0.16728,45.329,7.8325,14.243,8.1216,3.4482,2.3642,4.309,0.84586,10.507,3.38,9.9121,6.4746,11.189
1,1,1,1,1,1,326.14,58.971,-1.7164,4.5019,0.84408,-2.5091,-0.012817,20.749,14.192,6.5727,5.3479,3.8589,2.0204,7.2618,1.2242,15.422,5.2582,15.068,4.6927,23.123
1,1,1,1,1,1,218.3,55.924,-3.678,6.8657,1.3028,-0.22602,1.2344,37.318,16.224,11.02,6.6719,1.6031,2.0764,5.5385,1.0769,11.779,6.7415,12.397,3.541,16.033
1,1,1,1,1,1,350.82,44.967,-5.4317,10.222,2.1617,-1.0543,-0.18688,28.201,16.013,8.2009,9.2241,3.1451,0.92808,9.1023,1.642,14.873,3.1834,18.339,4.2483,26.713
1,1,1,1,1,1,127.59,32.606,-3.3812,4.9863,1.8179,-2.0792,0.50615,40.006,10.298,5.6288,5.9896,3.9772,1.8607,4.2931,2.097,11.121,7.469,10.612,2.2941,14.908
1,1,1,1,1,1,242.19,39.866,-3.4862,6.0136,1.9561,0.48534,2.3938,34.762,21.079,6.3952,5.0282,3.3638,3.3958,6.5417,1.412,5.7768,5.7111,7.5288,3.5065,22.508
1,1,1,1,1,1,345.38,44.376,-3.6812,9.7166,1.0579,0.9824,0.76157,20.338,16.151,10.303,7.0687,2.6952,0.62067,8.18,1.9255,18.384,4.4372,11.025,4.1358,26.39
1,1,1,1,1,1,259.79,36.744,-3.5084,6.8249,0.75812,-1.9898,-0.61382,36.519,16.715,12.747,6.3218,1.4248,2.4892,8.3021,1.2034,8.5603,7.5857,14.228,6.0441,25.497
1,1,1,1,1,1,307.83,42.057,-3.1829,7.7586,1.8668,1.1522,0.35773,28.764,14.079,6.7308,3.9995,2.3693,2.421,5.4419,2.1116,18.941,4.6777,16.417,7.3344,16.584
1,1,1,1,1,1,323.74,30.456,-2.8254,11.906,1.2695,0.82845,-0.47098,30.964,20.668,9.5449,6.5341,4.8132,2.1579,4.9591,2.1021,17.132,4.9077,8.2712,5.9446,15.901
1,1,1,1,1,1,261.38,70.495,-5.4427,6.3552,2.0033,1.0932,-0.45435,28.193,19.785,6.3711,4.7202,2.8609,1.9507,4.5328,0.95404,10.303,3.2197,25.162,6.3694,11.88
1,1,1,1,1,1,246.65,36.807,-5.3783,8.5862,2.6045,-0.92845,-1.5298,22.612,15.534,7.2777,4.9619,2.7755,1.5827,4.7681,3.068,8.2464,7.3716,6.492,3.8857,18.985
1,1,1,1,1,1,174.2,51.199,-1.4744,10.862,1.828,-1.1833,1.5703,24.057,22.548,9.5082,4.2856,3.615,2.0045,6.4633,1.6944,4.656,2.9133,11.701,2.5469,21.689
1,1,1,1,1,1,249.42,54.901,-3.9734,8.7415,1.8666,1.4615,0.36091,11.969,13.305,5.5488,5.2958,3.2486,1.2977,4.6718,1.2457,12.698,4.8582,19.027,2.7044,15.824
1,1,1,1,1,1,298.25,17.303,-4.4379,8.6298,1.6436,-0.56042,0.16578,35.548,10.915,6.0175,4.1594,3.7644,2.4743,4.4944,1.7724,13.31,4.5363,15.213,3.0116,15.889
1,1,1,1,1,1,235.16,72.212,-3.2468,2.7488,1.4191,-0.91868,1.8867,19.302,19.814,6.5524,5.631,3.8249,1.7127,6.0226,1.0321,12.703,2.8972,15.533,4.0214,18.327
1,1,1,1,1,1,319.98,32.642,-3.0118,6.7215,2.271,0.44658,-0.72626,16.9,18.362,9.7567,8.4324,3.5525,1.8422,5.9372,1.9872,11.635,5.9707,18.873,5.4116,19.824
1,1,1,1,1,1,251.53,40.638,-6.0131,5.194,2.3057,-0.93195,0.062588,30.898,22.575,10.029,6.9717,3.6825,2.3245,8.4192,1.428,13.905,2.4863,8.9925,4.375,26.772
1,1,1,1,1,1,199.4,62.629,-4.6314,5.3904,2.3747,-1.3755,-1.1055,29.949,30.16,5.4112,2.8254,3.2621,1.1536,8.6848,1.5992,14.173,4.6256,9.1052,6.5589,25.701
1,1,1,1,1,1,226.92,57.821,-3.5493,7.8235,2.0029,-0.49059,-0.80053,31.383,11.155,12.348,6.2045,3.6029,2.2512,3.1439,2.0943,10.928,8.8299,9.9679,6.9301,9.6765
1,1,1,1,1,1,252.28,33.569,-2.4359,5.788,2.1377,1.7849,-1.9339,36.045,20.835,7.5679,8.2829,5.265,0.41273,5.176,1.3319,16.921,6.4087,17.244,3.6376,14.704
1,1,1,1,1,1,392.33,45.71,-4.9011,7.7622,2.0577,-1.2574,0.47221,32.195,20.42,15.582,8.2204,1.9062,1.2342,4.7587,2.191,14.943,10.734,6.6574,3.0932,14.622
1,1,1,1,1,1,-31.043,61.509,-1.6295,6.2025,1.7593,1.2972,-0.5433,34.584,19.015,4.6029,3.7265,2.3427,2.1925,5.2668,1.7106,19.904,5.562,17.975,3.647,14.103
1,1,1,1,1,1,175.35,50.826,-5.0984,9.2934,1.9855,0.26796,-0.44508,23.663,18.69,11.305,5.3452,3.8014,0.9712,8.5288,1.7658,11.336,3.4264,16.757,6.3007,25.519
1,1,1,1,1,1,301.84,75.239,-5.7604,3.032,1.5075,-0.20822,0.43538,29.434,9.314,10.011,5.7081,2.0633,1.664,2.7581,1.353,19.492,8.8214,25.085,7.9374,6.8086
1,1,1,1,1,1,181.71,55.633,-3.478,7.9286,1.1597,-0.46602,0.57916,22.297,8.8336,13.142,6.5061,4.1186,1.9486,5.1435,1.6736,15.104,5.251,18.523,3.9633,15.231
1,1,1,1,1,1,292.13,44.805,-4.4512,3.6743,1.745,0.33437,1.7311,29.146,6.3597,12.019,5.3801,3.0254,1.5281,7.0307,0.32377,10.893,4.7773,12.313,6.2301,23.164
1,1,1,1,1,1,210.76,43.591,-5.5404,12.078,0.75633,0.12756,0.47142,27.751,12.454,3.8679,5.3312,3.7873,1.1405,6.2633,1.323,12.014,5.5679,19.628,5.2352,19.795
1,1,1,1,1,1,319.01,66.482,-3.9997,8.3628,0.96927,1.7867,1.8696,26.091,16.261,9.1599,4.2437,3.736,1.1845,6.2799,1.8764,12.788,4.082,16.92,4.8693,17.675
1,1,1,1,1,1,243.25,53.85,-3.9353,7.5427,2.158,0.43143,0.13986,26.13,16.934,12.295,1.571,4.3747,1.8005,4.2782,1.551,10.763,5.7867,13.265,4.2877,13.402
1,1,1,1,1,1,253.41,45.521,-4.5075,9.6202,2.4465,-0.26718,0.24796,32.278,14.572,7.071,5.5446,3.3811,1.9793,6.357,1.7516,18.441,6.7581,13.111,5.8789,19.068
1,1,1,1,1,1,245.45,18.5,-3.6828,10.101,1.5862,0.50094,0.45912,25.563,9.5446,8.8378,4.0135,1.5909,1.1214,8.1426,0.91131,9.7079,5.9505,18.638,2.0825,29.6
1,1,1,1,1,1,276.31,37.901,-5.8987,5.652,1.9211,0.38251,-1.0356,26.46,22.45,13.091,5.0077,2.9965,1.6214,7.367,1.5689,11.987,3.718,14.007,7.3034,23.024
1,1,1,1,1,1,213.22,36.788,-2.4803,9.0271,1.3213,-0.83389,-1.5242,34.833,15.825,10.297,2.5488,3.7195,2.0745,5.5498,1.7585,15.746,5.4533,12.815,2.987,17.332
1,1,1,1,1,1,219.83,50.565,-4.3527,8.2585,1.7751,-0.70265,1.1724,43.163,13.581,8.7242,4.5888,2.7999,1.6664,6.7022,1.8054,10.169,5.359,18.986,6.3766,18.079
1,1,1,1,1,1,323.96,55.563,-5.1018,5.1997,1.7585,-0.62725,-1.5113,42.277,16.049,11.093,8.2335,4.9254,1.0832,7.764,2.4246,12.32,8.4552,15.211,5.9069,20.252
1,1,1,1,1,1,97.263,41.622,-3.8606,6.6372,1.5519,-1.3767,0.35765,35.117,14.067,5.0625,2.9858,5.2015,2.0429,8.891,1.343,5.1748,6.685,17.848,3.96,28.416
1,1,1,1,1,1,155.86,65.036,-5.317,8.7559,1.1903,0.15679,0.94553,29.98,2.5628,8.2007,8.5518,4.0511,2.1373,2.9219,1.2664,16.971,7.9424,9.1093,5.3982,8.8584
1,1,1,1,1,1,314.9,67.69,-3.4938,6.1139,0.95145,-0.10016,1.1756,28.97,19.469,8.9973,5.7779,5.1612,1.3113,6.8403,1.726,11.744,9.0311,9.2922,1.5338,20.179
1,1,1,1,1,1,249.03,59.095,-5.1568,6.2845,2.2336,0.49049,1.2665,33.218,10.623,5.6222,6.9644,2.332,1.1255,7.3208,1.1326,14.712,6.3209,12.268,3.9663,21.997
1,1,1,1,1,1,38.611,32.494,-3.3371,7.3399,1.3503,-0.98765,3.1941,17.062,12.943,9.2199,7.6667,3.0979,1.5777,9.4059,0.89923,11.716,5.2821,21.376,5.5184,30.692
1,1,1,1,1,1,146.26,67.84,-4.0025,7.9569,1.1566,0.64585,-0.52901,28.367,22.213,10.909,5.6086,2.2187,1.6222,7.2926,1.3598,12.407,6.8042,17.726,1.6235,19.729
1,1,1,1,1,1,166.43,26.909,-4.0209,4.9757,1.4976,2.4161,0.12308,19.551,7.9868,5.4179,7.0916,2.9467,1.4209,5.8921,0.056103,12.446,6.1286,13.273,3.1647,23.27
1,1,1,1,1,1,301.69,35.51,-5.2163,3.3814,1.2509,-1.0691,0.40216,21.275,24.772,7.9219,4.7628,3.4772,0.91099,7.3461,2.2161,15.042,6.389,9.791,7.1121,25.741
1,1,1,1,1,1,156.18,54.716,-3.3089,3.4993,1.546,-1.56,0.69406,31.003,24.589,9.735,7.0502,4.095,2.2326,6.8158,1.824,15.004,7.0417,21.818,7.0963,17.259
1,1,1,1,1,1,338.17,38.476,-1.7183,2.6143,1.235,0.046869,-0.72885,24.467,19.271,10.792,4.6768,4.4216,1.9417,4.5526,0.81711,7.6719,7.3116,14.056,4.903,15.786
1,1,1,1,1,1,357.13,48.945,-2.6764,7.8247,1.5211,-1.8297,0.66363,30.737,19.611,14.992,5.9863,5.4846,2.2211,3.8134,2.0353,11.329,4.4669,20.682,4.1556,10.383
1,1,1,1,1,1,166.53,44.154,-4.1109,6.4989,1.7703,2.2759,0.35815,18.827,6.3069,10.788,5.2561,3.421,2.0436,6.7961,1.4686,17.298,7.3691,9.3478,5.3658,23.405
1,1,1,1,1,1,212.69,47.384,-3.7144,6.4729,2.3457,0.51848,0.41963,42.899,20.246,4.5047,6.8486,3.5002,2.0567,3.8457,1.3093,13.614,7.3196,15.598,5.3995,10.736
1,1,1,1,1,1,288.76,34.76,-5.213,6.5706,2.1121,0.75075,1.1967,22.577,14.972,7.419,5.3972,4.5668,2.3552,5.0981,1.1531,19.024,6.4111,15.935,5.3991,16.652
1,1,1,1,1,1,107.28,62.548,-5.084,4.976,1.0915,0.30217,-0.62714,32.375,13.651,6.7456,5.5586,3.7612,1.9837,5.3603,1.2825,14.49,9.0856,14.652,6.2785,15.526
1,1,1,1,1,1,294.9,53.62,-4.2592,7.6521,2.0028,-1.1666,-0.19038,59.596,21.915,8.0976,6.0227,4.4263,1.7443,7.1095,1.8403,10.882,3.4614,8.5186,6.5139,17.367
1,1,1,1,1,1,156.34,78.276,-4.0835,9.1435,2.1643,-0.36006,0.26239,28.109,13.067,8.3178,6.3608,3.0046,2.8124,3.8718,0.76719,17.731,8.2573,9.8668,5.5709,10.791
1,1,1,1,1,1,253.85,50.452,-4.1132,7.7314,0.63983,1.1102,-0.90986,30.708,18.19,8.6885,9.6861,4.5025,1.8255,5.1141,1.2567,22.716,5.0289,10.891,4.2103,14.632
1,1,1,1,1,1,196.79,61.211,-3.3663,12.945,2.2126,0.76747,-0.77657,38.185,16.921,7.1516,7.4473,3.3,1.5122,9.0648,1.0776,11.462,5.4198,14.291,6.0722,24.101
1,1,1,1,1,1,183.04,68.177,-4.6382,3.6877,1.032,-0.25339,0.39954,24.64,16.977,4.6455,5.2099,3.7181,1.9312,6.2073,0.67158,16.098,4.8197,12.512,4.7193,18.949
1,1,1,1,1,1,222.97,62.617,-3.8232,8.7583,1.9209,-0.011713,0.1208,23.917,27.952,11.559,4.8102,3.9471,0.84494,4.2888,1.0735,16.599,6.7959,13.749,4.6212,12.027
1,1,1,1,1,1,242.6,41.477,-2.5798,6.9103,1.5847,-0.19968,1.298,24.064,11.311,13.192,6.46,3.3656,2.1806,3.6753,1.8838,16.667,6.2798,17.933,4.1693,11.374
1,1,1,1,1,1,161.49,59.754,-2.9598,2.7024,1.6608,-1.1971,1.0334,33.289,24.334,8.7957,9.7998,1.5311,0.84556,7.8679,1.3272,5.7945,8.7663,14.236,6.2916,22.657
1,1,1,1,1,1,120.55,25.224,-5.3415,10.768,1.5285,-0.019314,1.0804,34.948,8.1611,5.8563,6.1899,2.979,0.40616,6.3095,1.6585,12.787,6.9825,21.12,5.8281,19.731
1,1,1,1,1,1,260.89,49.381,-4.1038,9.44,1.3364,-0.051723,0.20362,21.47,19.169,3.8157,7.4037,5.3948,2.4111,8.3441,1.991,8.17,6.0905,14.801,6.5306,27.551
1,1,1,1,1,1,158.1,15.146,-6.1475,3.6838,1.8366,-0.36905,-0.53417,29.534,17.46,10.235,9.2654,1.7967,2.4847,6.0848,2.4254,21.304,4.743,10.903,5.5364,20.59
1,1,1,1,1,1,291.1,56.762,-4.4133,11.041,0.87239,0.5683,1.3326,28.057,12.99,7.6647,3.7005,2.2718,2.1795,5.9843,1.1289,8.3813,6.5378,17.075,5.1371,18.426
1,1,1,1,1,1,224.75,41.936,-2.9061,4.3082,1.8462,0.25696,0.58766,34.987,15.433,5.7437,6.1338,5.4728,2.4837,3.8469,0.85517,14.448,5.1059,9.9989,7.6472,12.361
1,1,1,1,1,1,315.72,50.376,-3.7424,4.4035,2.438,0.39875,0.60352,33.607,14.863,7.8516,7.0088,3.2569,1.4189,4.1193,1.0412,13.436,8.1556,11.496,4.5828,12.885
1,1,1,1,1,1,185.84,45.152,-4.0125,11.596,1.2447,-0.016233,0.8151,36.376,10.58,10.113,4.2554,4.896,2.45,7.9382,0.94444,13.895,7.9796,7.81,4.9774,24.181
1,1,1,1,1,1,340.21,56.769,-1.9485,5.0141,1.3393,-0.18693,-0.71229,26.929,22.427,4.6127,5.0758,5.0383,1.4361,5.1733,2.269,15.046,8.776,8.0612,6.8205,16.535
1,1,1,1,1,1,196.7,35.271,-4.5636,8.3844,2.3364,0.39828,0.6239,44.119,19.158,7.9495,6.6796,4.2494,1.9885,2.7288,1.5842,15.034,5.6263,16.561,5.0295,7.532
1,1,1,1,1,1,276.55,27.849,-3.4009,7.4386,1.3556,0.4167,-0.095416,40.569,17.224,14.413,8.6438,4.8577,1.42,8.9693,1.1583,15.902,5.662,18.795,4.4301,23.066
1,1,1,1,1,1,237.64,45.512,-4.409,6.6567,1.7948,-0.37614,-0.50545,43.357,18.179,5.1352,3.9554,5.454,1.3228,4.1647,2.6079,15.746,4.6178,11.715,3.1765,12.227
1,1,1,1,1,1,196.8,36.603,-3.2786,7.3283,1.0242,0.65532,0.063323,32.988,14.469,10.148,8.9941,1.6598,1.5679,6.6819,1.7494,12.237,6.891,16.101,3.6517,20.664
1,1,1,1,1,1,284.44,39.342,-4.8018,5.0494,1.7707,-2.5961,-2.0276,33.169,22.815,9.7637,6.2405,4.0552,1.3268,5.6482,2.0793,23.039,2.8243,15.585,5.7503,15.866
1,1,1,1,1,1,159.53,58.468,-2.9683,8.4675,1.5125,0.52406,-1.1346,33.103,18.171,15.368,5.9229,3.8226,0.83242,9.5675,0.70236,11.129,7.776,21.308,3.744,23.853
1,1,1,1,1,1,196.23,45.386,-4.5531,11.316,1.1841,-0.59203,2.1307,27.138,24.19,5.9346,5.2527,4.577,2.7929,1.8552,0.88711,13.463,5.9666,10.755,7.2761,6.0394
1,1,1,1,1,1,330.41,59.987,-5.4418,3.0528,1.9127,0.46562,-0.8809,25.643,21.267,10.725,9.3424,2.2167,1.2665,6.7202,1.848,14.369,5.7484,14.271,4.3088,19.732
